Calificaci—n,"Categoria Real (1=Fraude, 0=NoFraude)",fp,tp,fpr,tpr,a
0.040816463,0,404,66,0.040287196,0.75,0.046461052
0.040816463,0,405,66,0.040386917,0.75,0.046559905
0.040816463,0,406,66,0.040486637,0.75,0.046658758
0.040816463,0,407,66,0.040586358,0.75,0.046757612
0.040695019,0,408,66,0.040686079,0.75,0.046856465
0.040695019,0,409,66,0.0407858,0.75,0.046955318
0.040695019,0,410,66,0.040885521,0.75,0.047054172
0.040695019,0,411,66,0.040985241,0.75,0.047153025
0.040695019,0,412,66,0.041084962,0.75,0.047251878
0.040695019,0,413,66,0.041184683,0.75,0.047350732
0.040249197,0,414,66,0.041284404,0.75,0.047449585
0.040054317,0,415,66,0.041384124,0.75,0.047548438
0.040054317,0,416,66,0.041483845,0.75,0.047647291
0.040054317,0,417,66,0.041583566,0.75,0.047746145
0.040054317,0,418,66,0.041683287,0.75,0.047844998
0.040054317,0,419,66,0.041783008,0.75,0.047943851
0.040054317,0,420,66,0.041882728,0.75,0.048042705
0.039503986,0,421,66,0.041982449,0.75,0.048141558
0.039503986,0,422,66,0.04208217,0.75,0.048240411
0.039210903,0,423,66,0.042181891,0.75,0.048339265
0.039210903,0,424,66,0.042281611,0.75,0.048438118
0.039210903,0,425,66,0.042381332,0.75,0.048536971
0.039210903,0,426,66,0.042481053,0.75,0.048635824
0.039210903,0,427,66,0.042580774,0.75,0.048734678
0.039210903,0,428,66,0.042680495,0.75,0.048833531
0.039210903,0,429,66,0.042780215,0.75,0.048932384
0.039210903,0,430,66,0.042879936,0.75,0.049031238
0.039210903,0,431,66,0.042979657,0.75,0.049130091
0.039210903,0,432,66,0.043079378,0.75,0.049228944
0.039210903,0,433,66,0.043179099,0.75,0.049327798
0.039210903,0,434,66,0.043278819,0.75,0.049426651
0.039210903,0,435,66,0.04337854,0.75,0.049525504
0.039210903,0,436,66,0.043478261,0.75,0.049624357
0.039210903,0,437,66,0.043577982,0.75,0.049723211
0.039210903,0,438,66,0.043677702,0.75,0.049822064
0.039210903,0,439,66,0.043777423,0.75,0.049920917
0.039210903,0,440,66,0.043877144,0.75,0.050019771
0.039210903,0,441,66,0.043976865,0.75,0.050118624
0.039210903,0,442,66,0.044076586,0.75,0.050217477
0.039210903,0,443,66,0.044176306,0.75,0.050316331
0.039210903,0,444,66,0.044276027,0.75,0.050415184
0.039210903,0,445,66,0.044375748,0.75,0.050514037
0.039210903,0,446,66,0.044475469,0.75,0.05061289
0.039210903,0,447,66,0.044575189,0.75,0.050711744
0.039210903,0,448,66,0.04467491,0.75,0.050810597
0.039210903,0,449,66,0.044774631,0.75,0.05090945
0.038564195,0,450,66,0.044874352,0.75,0.051008304
0.038564195,0,451,66,0.044974073,0.75,0.051107157
0.038564195,0,452,66,0.045073793,0.75,0.05120601
0.038456095,0,453,66,0.045173514,0.75,0.051304864
0.038456095,0,454,66,0.045273235,0.75,0.051403717
0.038456095,0,455,66,0.045372956,0.75,0.05150257
0.038456095,0,456,66,0.045472677,0.75,0.051601423
0.038456095,0,457,66,0.045572397,0.75,0.051700277
0.038456095,0,458,66,0.045672118,0.75,0.05179913
0.038456095,0,459,66,0.045771839,0.75,0.051897983
0.038456095,0,460,66,0.04587156,0.75,0.051996837
0.038456095,0,461,66,0.04597128,0.75,0.05209569
0.038456095,0,462,66,0.046071001,0.75,0.052194543
0.038456095,0,463,66,0.046170722,0.75,0.052293397
0.038456095,0,464,66,0.046270443,0.75,0.05239225
0.038456095,0,465,66,0.046370164,0.75,0.052491103
0.038456095,0,466,66,0.046469884,0.75,0.052589957
0.038456095,0,467,66,0.046569605,0.75,0.05268881
0.038456095,0,468,66,0.046669326,0.75,0.052787663
0.038456095,0,469,66,0.046769047,0.75,0.052886516
0.038456095,0,470,66,0.046868767,0.75,0.05298537
0.038456095,0,471,66,0.046968488,0.75,0.053084223
0.038456095,0,472,66,0.047068209,0.75,0.053183076
0.038456095,0,473,66,0.04716793,0.75,0.05328193
0.038456095,0,474,66,0.047267651,0.75,0.053380783
0.038456095,0,475,66,0.047367371,0.75,0.053479636
0.038456095,0,476,66,0.047467092,0.75,0.05357849
0.038456095,0,477,66,0.047566813,0.75,0.053677343
0.038456095,0,478,66,0.047666534,0.75,0.053776196
0.038456095,0,479,66,0.047766254,0.75,0.053875049
0.038385057,0,480,66,0.047865975,0.75,0.053973903
0.038385057,0,481,66,0.047965696,0.75,0.054072756
0.038385057,0,482,66,0.048065417,0.75,0.054171609
0.038385057,0,483,66,0.048165138,0.75,0.054270463
0.038385057,0,484,66,0.048264858,0.75,0.054369316
0.038385057,0,485,66,0.048364579,0.75,0.054468169
0.038385057,0,486,66,0.0484643,0.75,0.054567023
0.038385057,0,487,66,0.048564021,0.75,0.054665876
0.038385057,0,488,66,0.048663742,0.75,0.054764729
0.038385057,0,489,66,0.048763462,0.75,0.054863582
0.038385057,0,490,66,0.048863183,0.75,0.054962436
0.038385057,0,491,66,0.048962904,0.75,0.055061289
0.038385057,0,492,66,0.049062625,0.75,0.055160142
0.038385057,1,492,67,0.049062625,0.761363636,0.055258996
0.038385057,0,493,67,0.049162345,0.761363636,0.055357849
0.038385057,0,494,67,0.049262066,0.761363636,0.055456702
0.038385057,0,495,67,0.049361787,0.761363636,0.055555556
0.038385057,0,496,67,0.049461508,0.761363636,0.055654409
0.038385057,0,497,67,0.049561229,0.761363636,0.055753262
0.038385057,0,498,67,0.049660949,0.761363636,0.055852115
0.038385057,0,499,67,0.04976067,0.761363636,0.055950969
0.038385057,0,500,67,0.049860391,0.761363636,0.056049822
0.038385057,0,501,67,0.049960112,0.761363636,0.056148675
0.038385057,0,502,67,0.050059832,0.761363636,0.056247529
0.038385057,0,503,67,0.050159553,0.761363636,0.056346382
0.038385057,0,504,67,0.050259274,0.761363636,0.056445235
0.038385057,0,505,67,0.050358995,0.761363636,0.056544089
0.038385057,0,506,67,0.050458716,0.761363636,0.056642942
0.038385057,0,507,67,0.050558436,0.761363636,0.056741795
0.038385057,0,508,67,0.050658157,0.761363636,0.056840648
0.038385057,0,509,67,0.050757878,0.761363636,0.056939502
0.038385057,0,510,67,0.050857599,0.761363636,0.057038355
0.038385057,0,511,67,0.05095732,0.761363636,0.057137208
0.038385057,0,512,67,0.05105704,0.761363636,0.057236062
0.038385057,0,513,67,0.051156761,0.761363636,0.057334915
0.038385057,0,514,67,0.051256482,0.761363636,0.057433768
0.038385057,0,515,67,0.051356203,0.761363636,0.057532622
0.038385057,0,516,67,0.051455923,0.761363636,0.057631475
0.038385057,0,517,67,0.051555644,0.761363636,0.057730328
0.038385057,0,518,67,0.051655365,0.761363636,0.057829181
0.038385057,0,519,67,0.051755086,0.761363636,0.057928035
0.038385057,0,520,67,0.051854807,0.761363636,0.058026888
0.038385057,0,521,67,0.051954527,0.761363636,0.058125741
0.038156231,0,522,67,0.052054248,0.761363636,0.058224595
0.038156231,0,523,67,0.052153969,0.761363636,0.058323448
0.038156231,0,524,67,0.05225369,0.761363636,0.058422301
0.038156231,0,525,67,0.05235341,0.761363636,0.058521155
0.038155776,0,526,67,0.052453131,0.761363636,0.058620008
0.038155776,0,527,67,0.052552852,0.761363636,0.058718861
0.037801847,0,528,67,0.052652573,0.761363636,0.058817715
0.037801847,0,529,67,0.052752294,0.761363636,0.058916568
0.037801847,0,530,67,0.052852014,0.761363636,0.059015421
0.037801847,0,531,67,0.052951735,0.761363636,0.059114274
0.037801847,0,532,67,0.053051456,0.761363636,0.059213128
0.037801847,0,533,67,0.053151177,0.761363636,0.059311981
0.037801847,0,534,67,0.053250897,0.761363636,0.059410834
0.037801847,0,535,67,0.053350618,0.761363636,0.059509688
0.037796402,0,536,67,0.053450339,0.761363636,0.059608541
0.037796402,0,537,67,0.05355006,0.761363636,0.059707394
0.03778436,0,538,67,0.053649781,0.761363636,0.059806248
0.03778436,0,539,67,0.053749501,0.761363636,0.059905101
0.03778436,0,540,67,0.053849222,0.761363636,0.060003954
0.037226616,0,541,67,0.053948943,0.761363636,0.060102807
0.037226616,0,542,67,0.054048664,0.761363636,0.060201661
0.037226616,0,543,67,0.054148385,0.761363636,0.060300514
0.037226616,0,544,67,0.054248105,0.761363636,0.060399367
0.037226616,0,545,67,0.054347826,0.761363636,0.060498221
0.037226616,0,546,67,0.054447547,0.761363636,0.060597074
0.037226616,0,547,67,0.054547268,0.761363636,0.060695927
0.037226616,0,548,67,0.054646988,0.761363636,0.060794781
0.037226616,0,549,67,0.054746709,0.761363636,0.060893634
0.037226616,0,550,67,0.05484643,0.761363636,0.060992487
0.037226616,0,551,67,0.054946151,0.761363636,0.06109134
0.037226616,0,552,67,0.055045872,0.761363636,0.061190194
0.037226616,0,553,67,0.055145592,0.761363636,0.061289047
0.037226616,0,554,67,0.055245313,0.761363636,0.0613879
0.037226616,0,555,67,0.055345034,0.761363636,0.061486754
0.037226616,0,556,67,0.055444755,0.761363636,0.061585607
0.037226616,0,557,67,0.055544475,0.761363636,0.06168446
0.037226616,0,558,67,0.055644196,0.761363636,0.061783314
0.037226616,0,559,67,0.055743917,0.761363636,0.061882167
0.037226616,0,560,67,0.055843638,0.761363636,0.06198102
0.037226616,0,561,67,0.055943359,0.761363636,0.062079873
0.037226616,0,562,67,0.056043079,0.761363636,0.062178727
0.037226616,0,563,67,0.0561428,0.761363636,0.06227758
0.037226616,0,564,67,0.056242521,0.761363636,0.062376433
0.037226616,0,565,67,0.056342242,0.761363636,0.062475287
0.037226616,0,566,67,0.056441963,0.761363636,0.06257414
0.037226616,0,567,67,0.056541683,0.761363636,0.062672993
0.037226616,0,568,67,0.056641404,0.761363636,0.062771847
0.037226616,0,569,67,0.056741125,0.761363636,0.0628707
0.037226616,0,570,67,0.056840846,0.761363636,0.062969553
0.037226616,0,571,67,0.056940566,0.761363636,0.063068406
0.037226616,0,572,67,0.057040287,0.761363636,0.06316726
0.037226616,0,573,67,0.057140008,0.761363636,0.063266113
0.037226616,0,574,67,0.057239729,0.761363636,0.063364966
0.037226616,0,575,67,0.05733945,0.761363636,0.06346382
0.037226616,0,576,67,0.05743917,0.761363636,0.063562673
0.037226616,0,577,67,0.057538891,0.761363636,0.063661526
0.037226616,0,578,67,0.057638612,0.761363636,0.06376038
0.037226616,0,579,67,0.057738333,0.761363636,0.063859233
0.037226616,0,580,67,0.057838053,0.761363636,0.063958086
0.03711936,0,581,67,0.057937774,0.761363636,0.06405694
0.035619282,0,582,67,0.058037495,0.761363636,0.064155793
0.033723015,0,583,67,0.058137216,0.761363636,0.064254646
0.033384438,0,584,67,0.058236937,0.761363636,0.064353499
0.033384438,0,585,67,0.058336657,0.761363636,0.064452353
0.033384438,0,586,67,0.058436378,0.761363636,0.064551206
0.033071123,0,587,67,0.058536099,0.761363636,0.064650059
0.033071123,0,588,67,0.05863582,0.761363636,0.064748913
0.033071123,0,589,67,0.05873554,0.761363636,0.064847766
0.033071123,0,590,67,0.058835261,0.761363636,0.064946619
0.033071123,0,591,67,0.058934982,0.761363636,0.065045473
0.033071123,0,592,67,0.059034703,0.761363636,0.065144326
0.033071123,0,593,67,0.059134424,0.761363636,0.065243179
0.033071123,0,594,67,0.059234144,0.761363636,0.065342032
0.033071123,0,595,67,0.059333865,0.761363636,0.065440886
0.033071123,0,596,67,0.059433586,0.761363636,0.065539739
0.033071123,0,597,67,0.059533307,0.761363636,0.065638592
0.033071123,0,598,67,0.059633028,0.761363636,0.065737446
0.033071123,0,599,67,0.059732748,0.761363636,0.065836299
0.033071123,0,600,67,0.059832469,0.761363636,0.065935152
0.033071123,0,601,67,0.05993219,0.761363636,0.066034006
0.033071123,0,602,67,0.060031911,0.761363636,0.066132859
0.033071123,0,603,67,0.060131631,0.761363636,0.066231712
0.033071123,0,604,67,0.060231352,0.761363636,0.066330565
0.033071123,0,605,67,0.060331073,0.761363636,0.066429419
0.033071123,0,606,67,0.060430794,0.761363636,0.066528272
0.033071123,0,607,67,0.060530515,0.761363636,0.066627125
0.033071123,0,608,67,0.060630235,0.761363636,0.066725979
0.033071123,0,609,67,0.060729956,0.761363636,0.066824832
0.033071123,0,610,67,0.060829677,0.761363636,0.066923685
0.033071123,0,611,67,0.060929398,0.761363636,0.067022539
0.033071123,0,612,67,0.061029118,0.761363636,0.067121392
0.033071123,0,613,67,0.061128839,0.761363636,0.067220245
0.033071123,0,614,67,0.06122856,0.761363636,0.067319098
0.033071123,0,615,67,0.061328281,0.761363636,0.067417952
0.033071123,0,616,67,0.061428002,0.761363636,0.067516805
0.033071123,0,617,67,0.061527722,0.761363636,0.067615658
0.033071123,0,618,67,0.061627443,0.761363636,0.067714512
0.033071123,0,619,67,0.061727164,0.761363636,0.067813365
0.033071123,0,620,67,0.061826885,0.761363636,0.067912218
0.033071123,0,621,67,0.061926606,0.761363636,0.068011072
0.033071123,0,622,67,0.062026326,0.761363636,0.068109925
0.033071123,0,623,67,0.062126047,0.761363636,0.068208778
0.033071123,0,624,67,0.062225768,0.761363636,0.068307631
0.033071123,0,625,67,0.062325489,0.761363636,0.068406485
0.033071123,1,625,68,0.062325489,0.772727273,0.068505338
0.033071123,0,626,68,0.062425209,0.772727273,0.068604191
0.033071123,0,627,68,0.06252493,0.772727273,0.068703045
0.033071123,0,628,68,0.062624651,0.772727273,0.068801898
0.033071123,0,629,68,0.062724372,0.772727273,0.068900751
0.033071123,0,630,68,0.062824093,0.772727273,0.068999605
0.033071123,0,631,68,0.062923813,0.772727273,0.069098458
0.033071123,0,632,68,0.063023534,0.772727273,0.069197311
0.033071123,0,633,68,0.063123255,0.772727273,0.069296164
0.033071123,0,634,68,0.063222976,0.772727273,0.069395018
0.033071123,0,635,68,0.063322696,0.772727273,0.069493871
0.033071123,0,636,68,0.063422417,0.772727273,0.069592724
0.033071123,0,637,68,0.063522138,0.772727273,0.069691578
0.033071123,0,638,68,0.063621859,0.772727273,0.069790431
0.033071123,0,639,68,0.06372158,0.772727273,0.069889284
0.033071123,0,640,68,0.0638213,0.772727273,0.069988138
0.033071123,0,641,68,0.063921021,0.772727273,0.070086991
0.031401537,0,642,68,0.064020742,0.772727273,0.070185844
0.031401537,0,643,68,0.064120463,0.772727273,0.070284698
0.031401537,0,644,68,0.064220183,0.772727273,0.070383551
0.031401537,0,645,68,0.064319904,0.772727273,0.070482404
0.030852913,0,646,68,0.064419625,0.772727273,0.070581257
0.030852913,0,647,68,0.064519346,0.772727273,0.070680111
0.030852913,0,648,68,0.064619067,0.772727273,0.070778964
0.029338128,0,649,68,0.064718787,0.772727273,0.070877817
0.029338128,0,650,68,0.064818508,0.772727273,0.070976671
0.029338128,0,651,68,0.064918229,0.772727273,0.071075524
0.029338128,0,652,68,0.06501795,0.772727273,0.071174377
0.029338128,0,653,68,0.065117671,0.772727273,0.071273231
0.029338128,0,654,68,0.065217391,0.772727273,0.071372084
0.029338128,0,655,68,0.065317112,0.772727273,0.071470937
0.029338128,0,656,68,0.065416833,0.772727273,0.07156979
0.029338128,0,657,68,0.065516554,0.772727273,0.071668644
0.029338128,0,658,68,0.065616274,0.772727273,0.071767497
0.029338128,0,659,68,0.065715995,0.772727273,0.07186635
0.029338128,0,660,68,0.065815716,0.772727273,0.071965204
0.029338128,0,661,68,0.065915437,0.772727273,0.072064057
0.029338128,0,662,68,0.066015158,0.772727273,0.07216291
0.029338128,0,663,68,0.066114878,0.772727273,0.072261764
0.029338128,0,664,68,0.066214599,0.772727273,0.072360617
0.029338128,0,665,68,0.06631432,0.772727273,0.07245947
0.029338128,0,666,68,0.066414041,0.772727273,0.072558323
0.029338128,0,667,68,0.066513761,0.772727273,0.072657177
0.029338128,0,668,68,0.066613482,0.772727273,0.07275603
0.029338128,0,669,68,0.066713203,0.772727273,0.072854883
0.029338128,0,670,68,0.066812924,0.772727273,0.072953737
0.029338128,0,671,68,0.066912645,0.772727273,0.07305259
0.029338128,0,672,68,0.067012365,0.772727273,0.073151443
0.029223707,0,673,68,0.067112086,0.772727273,0.073250297
0.027052525,0,674,68,0.067211807,0.772727273,0.07334915
0.025696511,0,675,68,0.067311528,0.772727273,0.073448003
0.025696511,0,676,68,0.067411249,0.772727273,0.073546856
0.025696511,0,677,68,0.067510969,0.772727273,0.07364571
0.025696511,0,678,68,0.06761069,0.772727273,0.073744563
0.025696511,0,679,68,0.067710411,0.772727273,0.073843416
0.025696511,0,680,68,0.067810132,0.772727273,0.07394227
0.025696511,0,681,68,0.067909852,0.772727273,0.074041123
0.025696511,0,682,68,0.068009573,0.772727273,0.074139976
0.024422238,0,683,68,0.068109294,0.772727273,0.07423883
0.024422238,0,684,68,0.068209015,0.772727273,0.074337683
0.02257853,0,685,68,0.068308736,0.772727273,0.074436536
0.02257853,0,686,68,0.068408456,0.772727273,0.074535389
0.02257853,0,687,68,0.068508177,0.772727273,0.074634243
0.02257853,0,688,68,0.068607898,0.772727273,0.074733096
0.02257853,0,689,68,0.068707619,0.772727273,0.074831949
0.022321297,0,690,68,0.068807339,0.772727273,0.074930803
0.022321297,0,691,68,0.06890706,0.772727273,0.075029656
0.022321297,0,692,68,0.069006781,0.772727273,0.075128509
0.022321297,0,693,68,0.069106502,0.772727273,0.075227363
0.022321297,0,694,68,0.069206223,0.772727273,0.075326216
0.022321297,0,695,68,0.069305943,0.772727273,0.075425069
0.022321297,0,696,68,0.069405664,0.772727273,0.075523922
0.022321297,0,697,68,0.069505385,0.772727273,0.075622776
0.022321297,0,698,68,0.069605106,0.772727273,0.075721629
0.022321297,0,699,68,0.069704826,0.772727273,0.075820482
0.022321297,0,700,68,0.069804547,0.772727273,0.075919336
0.022321297,0,701,68,0.069904268,0.772727273,0.076018189
0.021816147,0,702,68,0.070003989,0.772727273,0.076117042
0.021816147,0,703,68,0.07010371,0.772727273,0.076215896
0.021816147,0,704,68,0.07020343,0.772727273,0.076314749
0.021816147,0,705,68,0.070303151,0.772727273,0.076413602
0.020331783,0,706,68,0.070402872,0.772727273,0.076512456
0.020331783,0,707,68,0.070502593,0.772727273,0.076611309
0.020331783,0,708,68,0.070602314,0.772727273,0.076710162
0.019984461,0,709,68,0.070702034,0.772727273,0.076809015
0.019984461,0,710,68,0.070801755,0.772727273,0.076907869
0.019984461,0,711,68,0.070901476,0.772727273,0.077006722
0.019984461,0,712,68,0.071001197,0.772727273,0.077105575
0.019984461,0,713,68,0.071100917,0.772727273,0.077204429
0.019552438,0,714,68,0.071200638,0.772727273,0.077303282
0.014514242,0,715,68,0.071300359,0.772727273,0.077402135
0.014514242,0,716,68,0.07140008,0.772727273,0.077500989
0.014514242,0,717,68,0.071499801,0.772727273,0.077599842
0.014514242,0,718,68,0.071599521,0.772727273,0.077698695
0.014514242,0,719,68,0.071699242,0.772727273,0.077797548
0.014514242,0,720,68,0.071798963,0.772727273,0.077896402
0.014514242,0,721,68,0.071898684,0.772727273,0.077995255
0.014514242,0,722,68,0.071998404,0.772727273,0.078094108
0.014514242,0,723,68,0.072098125,0.772727273,0.078192962
0.014514242,0,724,68,0.072197846,0.772727273,0.078291815
0.014514242,0,725,68,0.072297567,0.772727273,0.078390668
0.014514242,0,726,68,0.072397288,0.772727273,0.078489522
0.014514242,0,727,68,0.072497008,0.772727273,0.078588375
0.014514242,0,728,68,0.072596729,0.772727273,0.078687228
0.014514242,0,729,68,0.07269645,0.772727273,0.078786081
0.014514242,0,730,68,0.072796171,0.772727273,0.078884935
0.014514242,0,731,68,0.072895892,0.772727273,0.078983788
0.014514242,0,732,68,0.072995612,0.772727273,0.079082641
0.014514242,0,733,68,0.073095333,0.772727273,0.079181495
0.014514242,0,734,68,0.073195054,0.772727273,0.079280348
0.014514242,0,735,68,0.073294775,0.772727273,0.079379201
